PurchaseOrderID OrderDate               TotalDue              Name                                               PrevOrderFromVendorAmt
453             2013-08-06 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
532             2013-08-12 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
611             2013-08-19 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
619             2013-08-19 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
702             2013-08-26 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
785             2013-09-02 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
868             2013-09-09 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
951             2013-09-22 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1050            2013-10-14 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1114            2013-11-07 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1193            2013-11-18 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1272            2013-11-27 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1351            2013-12-05 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1430            2013-12-13 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1509            2013-12-23 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1588            2014-01-01 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1667            2014-01-09 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1746            2014-01-20 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1825            2014-01-27 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1904            2014-02-06 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
1983            2014-02-13 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
2062            2014-02-21 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
2141            2014-02-28 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
2220            2014-03-06 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
2299            2014-03-14 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
2378            2014-03-24 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
2457            2014-03-31 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
2536            2014-04-08 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
2615            2014-04-15 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
2694            2014-04-22 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
2773            2014-04-29 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
2852            2014-05-06 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
2931            2014-05-14 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3010            2014-05-21 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3089            2014-05-27 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3168            2014-06-03 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3247            2014-06-09 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3326            2014-06-16 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3405            2014-06-21 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3484            2014-06-27 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3563            2014-07-03 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3642            2014-07-10 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3721            2014-07-16 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3800            2014-07-22 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3879            2014-07-27 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
3958            2014-08-01 00:00:00.000 48485.6873            Crowley Sport                                      48485.6873
322             2013-04-25 00:00:00.000 16164.0229            Anderson's Custom Bikes                            NULL
401             2013-06-25 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
431             2013-08-04 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
510             2013-08-11 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
593             2013-08-18 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
680             2013-08-25 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
763             2013-09-01 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
846             2013-09-08 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
929             2013-09-18 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1028            2013-10-13 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1092            2013-10-30 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1171            2013-11-13 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1250            2013-11-25 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1329            2013-12-04 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1408            2013-12-12 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1487            2013-12-20 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1566            2013-12-30 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1645            2014-01-06 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1724            2014-01-16 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1803            2014-01-23 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1882            2014-02-04 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
1961            2014-02-12 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2040            2014-02-19 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2119            2014-02-26 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2198            2014-03-04 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2277            2014-03-12 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2356            2014-03-20 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2435            2014-03-28 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2514            2014-04-07 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2593            2014-04-14 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2672            2014-04-21 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2751            2014-04-28 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2830            2014-05-03 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2909            2014-05-13 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
2988            2014-05-20 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
3067            2014-05-26 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
3146            2014-06-02 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
3225            2014-06-07 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
3304            2014-06-13 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
3383            2014-06-20 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
3462            2014-06-26 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
3541            2014-07-02 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
3620            2014-07-09 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
3699            2014-07-15 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
3778            2014-07-21 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
3857            2014-07-26 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
3936            2014-07-30 00:00:00.000 16164.0229            Anderson's Custom Bikes                            16164.0229
366             2013-05-23 00:00:00.000 625.5256              Leaf River Terrain                                 NULL
475             2013-08-07 00:00:00.000 1661.0139             Leaf River Terrain                                 625.5256
558             2013-08-14 00:00:00.000 769.6634              Leaf River Terrain                                 1661.0139
645             2013-08-21 00:00:00.000 1516.8761             Leaf River Terrain                                 769.6634
807             2013-09-04 00:00:00.000 900.122               Leaf River Terrain                                 1516.8761
1136            2013-11-11 00:00:00.000 597.6796              Leaf River Terrain                                 900.122
1215            2013-11-20 00:00:00.000 1214.4337             Leaf River Terrain                                 597.6796
1531            2013-12-24 00:00:00.000 555.9106              Leaf River Terrain                                 1214.4337
1768            2014-01-21 00:00:00.000 769.6634              Leaf River Terrain                                 555.9106
1847            2014-01-29 00:00:00.000 858.353               Leaf River Terrain                                 769.6634
1926            2014-02-07 00:00:00.000 535.2698              Leaf River Terrain                                 858.353
2321            2014-03-17 00:00:00.000 555.9106              Leaf River Terrain                                 535.2698
2558            2014-04-10 00:00:00.000 769.6634              Leaf River Terrain                                 555.9106
2637            2014-04-17 00:00:00.000 858.353               Leaf River Terrain                                 769.6634
2716            2014-04-23 00:00:00.000 535.2698              Leaf River Terrain                                 858.353
3111            2014-05-29 00:00:00.000 555.9106              Leaf River Terrain                                 535.2698
3348            2014-06-18 00:00:00.000 769.6634              Leaf River Terrain                                 555.9106
3427            2014-06-23 00:00:00.000 858.353               Leaf River Terrain                                 769.6634
3506            2014-06-30 00:00:00.000 535.2698              Leaf River Terrain                                 858.353
3901            2014-07-28 00:00:00.000 555.9106              Leaf River Terrain                                 535.2698
349             2013-05-22 00:00:00.000 766.4264              Expert Bike Co                                     NULL
458             2013-08-06 00:00:00.000 56480.6915            Expert Bike Co                                     766.4264
541             2013-08-13 00:00:00.000 608.818               Expert Bike Co                                     56480.6915
640             2013-08-21 00:00:00.000 31456.2687            Expert Bike Co                                     608.818
707             2013-08-27 00:00:00.000 24880.9811            Expert Bike Co                                     31456.2687
956             2013-09-22 00:00:00.000 56337.2498            Expert Bike Co                                     24880.9811
1055            2013-10-14 00:00:00.000 57247.1179            Expert Bike Co                                     56337.2498
1119            2013-11-08 00:00:00.000 766.4264              Expert Bike Co                                     57247.1179
1198            2013-11-18 00:00:00.000 56480.6915            Expert Bike Co                                     766.4264
1277            2013-11-27 00:00:00.000 909.8681              Expert Bike Co                                     56480.6915
1356            2013-12-05 00:00:00.000 56337.2498            Expert Bike Co                                     909.8681
1435            2013-12-14 00:00:00.000 57247.1179            Expert Bike Co                                     56337.2498
1751            2014-01-20 00:00:00.000 56200.7696            Expert Bike Co                                     57247.1179
1909            2014-02-06 00:00:00.000 13401.1543            Expert Bike Co                                     56200.7696
1988            2014-02-13 00:00:00.000 43380.5873            Expert Bike Co                                     13401.1543
2067            2014-02-21 00:00:00.000 909.8681              Expert Bike Co                                     43380.5873
2146            2014-02-28 00:00:00.000 56337.2498            Expert Bike Co                                     909.8681
2225            2014-03-06 00:00:00.000 57247.1179            Expert Bike Co                                     56337.2498
2541            2014-04-09 00:00:00.000 56200.7696            Expert Bike Co                                     57247.1179
2699            2014-04-22 00:00:00.000 13401.1543            Expert Bike Co                                     56200.7696
2778            2014-04-29 00:00:00.000 43380.5873            Expert Bike Co                                     13401.1543
2857            2014-05-08 00:00:00.000 909.8681              Expert Bike Co                                     43380.5873
2936            2014-05-15 00:00:00.000 56337.2498            Expert Bike Co                                     909.8681
3015            2014-05-22 00:00:00.000 57247.1179            Expert Bike Co                                     56337.2498
3331            2014-06-17 00:00:00.000 56200.7696            Expert Bike Co                                     57247.1179
3489            2014-06-27 00:00:00.000 13401.1543            Expert Bike Co                                     56200.7696
3568            2014-07-03 00:00:00.000 43380.5873            Expert Bike Co                                     13401.1543
3647            2014-07-10 00:00:00.000 909.8681              Expert Bike Co                                     43380.5873
3726            2014-07-16 00:00:00.000 56337.2498            Expert Bike Co                                     909.8681
3805            2014-07-22 00:00:00.000 57247.1179            Expert Bike Co                                     56337.2498
310             2013-04-24 00:00:00.000 1043.5289             Varsity Sport Co.                                  NULL
389             2013-05-29 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
419             2013-08-04 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
498             2013-08-10 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
581             2013-08-15 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
668             2013-08-22 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
747             2013-08-29 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
830             2013-09-05 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
917             2013-09-15 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1004            2013-10-06 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1064            2013-10-15 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1159            2013-11-12 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1238            2013-11-22 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1317            2013-12-02 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1396            2013-12-11 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1475            2013-12-19 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1554            2013-12-26 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1633            2014-01-06 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1712            2014-01-15 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1791            2014-01-23 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1870            2014-02-03 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
1949            2014-02-11 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2028            2014-02-19 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2107            2014-02-26 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2186            2014-03-04 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2265            2014-03-11 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2344            2014-03-19 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2423            2014-03-27 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2502            2014-04-04 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2581            2014-04-11 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2660            2014-04-18 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2739            2014-04-25 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2818            2014-05-02 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2897            2014-05-12 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
2976            2014-05-19 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
3055            2014-05-24 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
3134            2014-05-30 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
3213            2014-06-06 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
3292            2014-06-12 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
3371            2014-06-19 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
3450            2014-06-25 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
3529            2014-07-01 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
3608            2014-07-08 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
3687            2014-07-14 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
3766            2014-07-19 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
3845            2014-07-25 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
3924            2014-07-30 00:00:00.000 1043.5289             Varsity Sport Co.                                  1043.5289
4008            2014-04-22 00:00:00.000 436401.90             Team Athletic Co.                                  NULL
323             2013-04-25 00:00:00.000 27995.0921            Proseware, Inc.                                    NULL
402             2013-06-25 00:00:00.000 36852.4406            Proseware, Inc.                                    27995.0921
432             2013-08-04 00:00:00.000 27995.0921            Proseware, Inc.                                    36852.4406
511             2013-08-11 00:00:00.000 64847.5328            Proseware, Inc.                                    27995.0921
594             2013-08-18 00:00:00.000 36852.4406            Proseware, Inc.                                    64847.5328
681             2013-08-25 00:00:00.000 27995.0921            Proseware, Inc.                                    36852.4406
764             2013-09-01 00:00:00.000 36852.4406            Proseware, Inc.                                    27995.0921
847             2013-09-08 00:00:00.000 27995.0921            Proseware, Inc.                                    36852.4406
930             2013-09-18 00:00:00.000 64847.5328            Proseware, Inc.                                    27995.0921
1029            2013-10-13 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
1093            2013-11-06 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
1172            2013-11-13 00:00:00.000 36852.4406            Proseware, Inc.                                    64847.5328
1251            2013-11-25 00:00:00.000 27995.0921            Proseware, Inc.                                    36852.4406
1330            2013-12-04 00:00:00.000 64847.5328            Proseware, Inc.                                    27995.0921
1409            2013-12-12 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
1488            2013-12-20 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
1567            2013-12-30 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
1646            2014-01-06 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
1725            2014-01-16 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
1804            2014-01-23 00:00:00.000 36852.4406            Proseware, Inc.                                    64847.5328
1883            2014-02-04 00:00:00.000 27995.0921            Proseware, Inc.                                    36852.4406
1962            2014-02-12 00:00:00.000 36852.4406            Proseware, Inc.                                    27995.0921
2041            2014-02-20 00:00:00.000 27995.0921            Proseware, Inc.                                    36852.4406
2120            2014-02-26 00:00:00.000 64847.5328            Proseware, Inc.                                    27995.0921
2199            2014-03-04 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
2278            2014-03-12 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
2357            2014-03-20 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
2436            2014-03-28 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
2515            2014-04-07 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
2594            2014-04-14 00:00:00.000 36852.4406            Proseware, Inc.                                    64847.5328
2673            2014-04-21 00:00:00.000 27995.0921            Proseware, Inc.                                    36852.4406
2752            2014-04-28 00:00:00.000 36852.4406            Proseware, Inc.                                    27995.0921
2831            2014-05-03 00:00:00.000 27995.0921            Proseware, Inc.                                    36852.4406
2910            2014-05-13 00:00:00.000 64847.5328            Proseware, Inc.                                    27995.0921
2989            2014-05-20 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
3068            2014-05-26 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
3147            2014-06-02 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
3226            2014-06-07 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
3305            2014-06-13 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
3384            2014-06-20 00:00:00.000 36852.4406            Proseware, Inc.                                    64847.5328
3463            2014-06-26 00:00:00.000 27995.0921            Proseware, Inc.                                    36852.4406
3542            2014-07-02 00:00:00.000 36852.4406            Proseware, Inc.                                    27995.0921
3621            2014-07-09 00:00:00.000 27995.0921            Proseware, Inc.                                    36852.4406
3700            2014-07-15 00:00:00.000 64847.5328            Proseware, Inc.                                    27995.0921
3779            2014-07-21 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
3858            2014-07-26 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
3937            2014-07-31 00:00:00.000 64847.5328            Proseware, Inc.                                    64847.5328
284             2013-02-08 00:00:00.000 48485.6873            Jackson Authority                                  NULL
363             2013-05-22 00:00:00.000 22047.6506            Jackson Authority                                  48485.6873
472             2013-08-07 00:00:00.000 48485.6873            Jackson Authority                                  22047.6506
555             2013-08-13 00:00:00.000 22047.6506            Jackson Authority                                  48485.6873
642             2013-08-21 00:00:00.000 48485.6873            Jackson Authority                                  22047.6506
721             2013-08-28 00:00:00.000 22047.6506            Jackson Authority                                  48485.6873
804             2013-09-03 00:00:00.000 48485.6873            Jackson Authority                                  22047.6506
887             2013-09-10 00:00:00.000 22047.6506            Jackson Authority                                  48485.6873
966             2013-09-26 00:00:00.000 70533.3379            Jackson Authority                                  22047.6506
978             2013-09-29 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
1077            2013-10-20 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
1133            2013-11-11 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
1212            2013-11-20 00:00:00.000 48485.6873            Jackson Authority                                  70533.3379
1291            2013-11-28 00:00:00.000 22047.6506            Jackson Authority                                  48485.6873
1370            2013-12-06 00:00:00.000 70533.3379            Jackson Authority                                  22047.6506
1449            2013-12-17 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
1528            2013-12-24 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
1607            2014-01-02 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
1686            2014-01-10 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
1765            2014-01-21 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
1844            2014-01-29 00:00:00.000 48485.6873            Jackson Authority                                  70533.3379
1923            2014-02-07 00:00:00.000 22047.6506            Jackson Authority                                  48485.6873
2002            2014-02-14 00:00:00.000 48485.6873            Jackson Authority                                  22047.6506
2081            2014-02-24 00:00:00.000 22047.6506            Jackson Authority                                  48485.6873
2160            2014-03-01 00:00:00.000 70533.3379            Jackson Authority                                  22047.6506
2239            2014-03-07 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
2318            2014-03-17 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
2397            2014-03-26 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
2476            2014-04-02 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
2555            2014-04-09 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
2634            2014-04-16 00:00:00.000 48485.6873            Jackson Authority                                  70533.3379
2713            2014-04-23 00:00:00.000 22047.6506            Jackson Authority                                  48485.6873
2792            2014-04-30 00:00:00.000 48485.6873            Jackson Authority                                  22047.6506
2871            2014-05-09 00:00:00.000 22047.6506            Jackson Authority                                  48485.6873
2950            2014-05-16 00:00:00.000 70533.3379            Jackson Authority                                  22047.6506
3029            2014-05-23 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
3108            2014-05-28 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
3187            2014-06-04 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
3266            2014-06-11 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
3345            2014-06-18 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
3424            2014-06-23 00:00:00.000 48485.6873            Jackson Authority                                  70533.3379
3503            2014-06-28 00:00:00.000 22047.6506            Jackson Authority                                  48485.6873
3582            2014-07-04 00:00:00.000 48485.6873            Jackson Authority                                  22047.6506
3661            2014-07-11 00:00:00.000 22047.6506            Jackson Authority                                  48485.6873
3740            2014-07-17 00:00:00.000 70533.3379            Jackson Authority                                  22047.6506
3819            2014-07-23 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
3898            2014-07-28 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
3977            2014-08-02 00:00:00.000 70533.3379            Jackson Authority                                  70533.3379
297             2013-04-05 00:00:00.000 23821.6729            Premier Sport, Inc.                                NULL
376             2013-05-23 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
485             2013-08-08 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
568             2013-08-14 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
655             2013-08-21 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
734             2013-08-28 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
817             2013-09-04 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
900             2013-09-11 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
991             2013-09-29 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
1019            2013-10-10 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
1146            2013-11-11 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
1225            2013-11-22 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
1304            2013-11-29 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
1383            2013-12-09 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
1462            2013-12-18 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
1541            2013-12-25 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
1620            2014-01-03 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
1699            2014-01-15 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
1778            2014-01-22 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
1857            2014-01-31 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
1936            2014-02-10 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2015            2014-02-17 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2094            2014-02-25 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2173            2014-03-03 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2252            2014-03-10 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2331            2014-03-19 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2410            2014-03-26 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2489            2014-04-03 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2568            2014-04-10 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2647            2014-04-17 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2726            2014-04-24 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2805            2014-05-01 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2884            2014-05-09 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
2963            2014-05-16 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3042            2014-05-23 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3121            2014-05-29 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3200            2014-06-05 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3279            2014-06-11 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3358            2014-06-18 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3437            2014-06-24 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3516            2014-06-30 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3595            2014-07-07 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3674            2014-07-12 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3753            2014-07-18 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3832            2014-07-24 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3911            2014-07-29 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
3990            2014-08-03 00:00:00.000 23821.6729            Premier Sport, Inc.                                23821.6729
299             2013-04-05 00:00:00.000 23183.5354            Professional Athletic Consultants                  NULL
378             2013-05-23 00:00:00.000 95273.9288            Professional Athletic Consultants                  23183.5354
487             2013-08-08 00:00:00.000 95273.9288            Professional Athletic Consultants                  95273.9288
